id,id_deputado,ano,descricao,categoria,valor
1999,225,2011,"Locação de veículos automotores ou fretamento de embarcações","",17500
2000,225,2011,"Manutenção de escritório de apoio à atividade parlamentar","",50766.83
2001,225,2011,"Serviço de segurança prestado por empresa especializada.","",4500
2002,225,2011,"Serviços Postais","",4115.55
2003,225,2011,Telefonia,"",16765.37
2004,226,2011,"Assinatura de publicações","",46.77
2005,226,2011,"Combustíveis e lubrificantes.","",9969.71
2006,226,2011,"Consultorias, pesquisas e trabalhos técnicos.","",10000
2007,226,2011,"Divulgação da atividade parlamentar.","",20000
2008,226,2011,"Emissão Bilhete Aéreo *","",7439.03
2009,226,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",2269.8
2010,226,2011,"Locação de veículos automotores ou fretamento de embarcações","",27650.86
2011,226,2011,"Manutenção de escritório de apoio à atividade parlamentar","",17823.16
2012,226,2011,"Serviços Postais","",24511.3
2013,226,2011,Telefonia,"",16038.2
2014,227,2011,"Assinatura de publicações","",157.21
2015,227,2011,"Combustíveis e lubrificantes.","",21927.64
2016,227,2011,"Consultorias, pesquisas e trabalhos técnicos.","",34774
2017,227,2011,"Divulgação da atividade parlamentar.","",6520
2018,227,2011,"Emissão Bilhete Aéreo *","",6331.34
2019,227,2011,"Fornecimento de alimentação do parlamentar","",5179.66
2020,227,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1464.12
2021,227,2011,"Locação de veículos automotores ou fretamento de embarcações","",37412
2022,227,2011,"Manutenção de escritório de apoio à atividade parlamentar","",2087.44
2023,227,2011,"Passagens Aéreas e fretamento de aeronaves","",258.9
2024,227,2011,"Serviços Postais","",1851.54
2025,227,2011,Telefonia,"",8833.86
2026,228,2011,"Combustíveis e lubrificantes.","",13679.55
2027,228,2011,"Consultorias, pesquisas e trabalhos técnicos.","",6259.58
2028,228,2011,"Divulgação da atividade parlamentar.","",10500
2029,228,2011,"Emissão Bilhete Aéreo *","",1577.69
2030,228,2011,"Fornecimento de alimentação do parlamentar","",6702.74
2031,228,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",4031.04
2032,228,2011,"Locação de veículos automotores ou fretamento de embarcações","",13391.14
2033,228,2011,"Manutenção de escritório de apoio à atividade parlamentar","",608.16
2034,228,2011,"Passagens Aéreas e fretamento de aeronaves","",5848.06
2035,228,2011,"Serviços Postais","",2840.4
2036,228,2011,Telefonia,"",5366.3
2037,229,2011,"Assinatura de publicações","",344.4
2038,229,2011,"Combustíveis e lubrificantes.","",17187.08
2039,229,2011,"Consultorias, pesquisas e trabalhos técnicos.","",257
2040,229,2011,"Divulgação da atividade parlamentar.","",28748
2041,229,2011,"Emissão Bilhete Aéreo *","",10871.94
2042,229,2011,"Fornecimento de alimentação do parlamentar","",505.85
2043,229,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",7398.42
2044,229,2011,"Locação de veículos automotores ou fretamento de embarcações","",1090.6
2045,229,2011,"Manutenção de escritório de apoio à atividade parlamentar","",8265.31
2046,229,2011,"Passagens Aéreas e fretamento de aeronaves","",499.31
2047,229,2011,"Serviços Postais","",657.87
2048,229,2011,Telefonia,"",27203.59
2049,230,2011,"Assinatura de publicações","",388
2050,230,2011,"Combustíveis e lubrificantes.","",21066.1
2051,230,2011,"Consultorias, pesquisas e trabalhos técnicos.","",31400
2052,230,2011,"Divulgação da atividade parlamentar.","",33051.18
2053,230,2011,"Emissão Bilhete Aéreo *","",3582.05
2054,230,2011,"Fornecimento de alimentação do parlamentar","",1613.38
2055,230,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",457.5
2056,230,2011,"Locação de veículos automotores ou fretamento de embarcações","",289
2057,230,2011,"Manutenção de escritório de apoio à atividade parlamentar","",6152.46
2058,230,2011,"Passagens Aéreas e fretamento de aeronaves","",2556.02
2059,230,2011,"Serviços Postais","",1599.38
2060,230,2011,Telefonia,"",26695.76
2061,231,2011,"Combustíveis e lubrificantes.","",25194.15
2062,231,2011,"Consultorias, pesquisas e trabalhos técnicos.","",4764
2063,231,2011,"Divulgação da atividade parlamentar.","",40000
2064,231,2011,"Emissão Bilhete Aéreo *","",2686.09
2065,231,2011,"Fornecimento de alimentação do parlamentar","",6913.78
2066,231,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",10596.09
2067,231,2011,"Locação de veículos automotores ou fretamento de embarcações","",30843.7
2068,231,2011,"Manutenção de escritório de apoio à atividade parlamentar","",490.2
2069,231,2011,"Serviço de segurança prestado por empresa especializada.","",9000
2070,231,2011,"Serviços Postais","",1059.43
2071,231,2011,Telefonia,"",14575.31
2072,232,2011,"Assinatura de publicações","",135.95
2073,232,2011,"Combustíveis e lubrificantes.","",19032.03
2074,232,2011,"Divulgação da atividade parlamentar.","",25000
2075,232,2011,"Emissão Bilhete Aéreo *","",2266.2
2076,232,2011,"Fornecimento de alimentação do parlamentar","",906.99
2077,232,2011,"Locação de veículos automotores ou fretamento de embarcações","",386.65
2078,232,2011,"Manutenção de escritório de apoio à atividade parlamentar","",20686.07
2079,232,2011,"Serviços Postais","",19229.1
2080,232,2011,Telefonia,"",19737.73
2081,233,2011,"Combustíveis e lubrificantes.","",4774.02
2082,233,2011,"Fornecimento de alimentação do parlamentar","",267.85
2083,233,2011,"Locação de veículos automotores ou fretamento de embarcações","",12000
2084,233,2011,"Manutenção de escritório de apoio à atividade parlamentar","",2950.54
2085,233,2011,"Serviços Postais","",766.34
2086,233,2011,Telefonia,"",6953.76
2087,234,2011,"Assinatura de publicações","",52.4
2088,234,2011,"Combustíveis e lubrificantes.","",24214.53
2089,234,2011,"Consultorias, pesquisas e trabalhos técnicos.","",21309.27
2090,234,2011,"Divulgação da atividade parlamentar.","",5050
2091,234,2011,"Emissão Bilhete Aéreo *","",1622.85
2092,234,2011,"Fornecimento de alimentação do parlamentar","",5585.66
2093,234,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1676.51
2094,234,2011,"Locação de veículos automotores ou fretamento de embarcações","",1178.58
2095,234,2011,"Manutenção de escritório de apoio à atividade parlamentar","",2409.32
2096,234,2011,"Passagens Aéreas e fretamento de aeronaves","",23846.24
2097,234,2011,"Serviços Postais","",2282.94
2098,234,2011,Telefonia,"",20383.52
2099,235,2011,"Combustíveis e lubrificantes.","",15061.25
2100,235,2011,"Consultorias, pesquisas e trabalhos técnicos.","",22000
2101,235,2011,"Divulgação da atividade parlamentar.","",15500
2102,235,2011,"Emissão Bilhete Aéreo *","",459.02
2103,235,2011,"Fornecimento de alimentação do parlamentar","",613.19
2104,235,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",281.7
2105,235,2011,"Locação de veículos automotores ou fretamento de embarcações","",3550
2106,235,2011,"Manutenção de escritório de apoio à atividade parlamentar","",13635.96
2107,235,2011,"Serviços Postais","",5144.79
2108,235,2011,Telefonia,"",30313.76
2109,236,2011,"Combustíveis e lubrificantes.","",2611.68
2110,236,2011,"Consultorias, pesquisas e trabalhos técnicos.","",60000
2111,236,2011,"Emissão Bilhete Aéreo *","",9219.64
2112,236,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1807
2113,236,2011,"Locação de veículos automotores ou fretamento de embarcações","",5725
2114,236,2011,"Manutenção de escritório de apoio à atividade parlamentar","",17287.13
2115,236,2011,"Serviços Postais","",953.49
2116,236,2011,Telefonia,"",19303.68
2117,237,2011,"Combustíveis e lubrificantes.","",13921.81
2118,237,2011,"Consultorias, pesquisas e trabalhos técnicos.","",20000
2119,237,2011,"Emissão Bilhete Aéreo *","",3152.9
2120,237,2011,"Fornecimento de alimentação do parlamentar","",5844.67
2121,237,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1325.06
2122,237,2011,"Locação de veículos automotores ou fretamento de embarcações","",240
2123,237,2011,"Manutenção de escritório de apoio à atividade parlamentar","",7551.7
2124,237,2011,"Passagens Aéreas e fretamento de aeronaves","",2481.24
2125,237,2011,"Serviço de segurança prestado por empresa especializada.","",144.94
2126,237,2011,"Serviços Postais","",701.96
2127,237,2011,Telefonia,"",8759.02
2128,239,2011,"Combustíveis e lubrificantes.","",21946.38
2129,239,2011,"Consultorias, pesquisas e trabalhos técnicos.","",32000
2130,239,2011,"Divulgação da atividade parlamentar.","",8160
2131,239,2011,"Emissão Bilhete Aéreo *","",665.42
2132,239,2011,"Fornecimento de alimentação do parlamentar","",804.05
2133,239,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",772.8
2134,239,2011,"Locação de veículos automotores ou fretamento de embarcações","",51750
2135,239,2011,"Manutenção de escritório de apoio à atividade parlamentar","",16690.47
2136,239,2011,"Serviços Postais","",1144.83
2137,239,2011,Telefonia,"",25519.49
2138,240,2011,"Combustíveis e lubrificantes.","",16959.8
2139,240,2011,"Divulgação da atividade parlamentar.","",7680
2140,240,2011,"Emissão Bilhete Aéreo *","",7986
2141,240,2011,"Fornecimento de alimentação do parlamentar","",4705.95
2142,240,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",2366.05
2143,240,2011,"Locação de veículos automotores ou fretamento de embarcações","",10500
2144,240,2011,"Manutenção de escritório de apoio à atividade parlamentar","",14056.85
2145,240,2011,"Passagens Aéreas e fretamento de aeronaves","",2346.88
2146,240,2011,"Serviço de segurança prestado por empresa especializada.","",647.4
2147,240,2011,"Serviços Postais","",9850.75
2148,240,2011,Telefonia,"",17319.14
2149,241,2011,"Combustíveis e lubrificantes.","",10857.76
2150,241,2011,"Divulgação da atividade parlamentar.","",1350
2151,241,2011,"Emissão Bilhete Aéreo *","",7080.92
2152,241,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",3855.73
2153,241,2011,"Locação de veículos automotores ou fretamento de embarcações","",17327
2154,241,2011,"Manutenção de escritório de apoio à atividade parlamentar","",5175.5
2155,241,2011,"Passagens Aéreas e fretamento de aeronaves","",1144.53
2156,241,2011,"Serviços Postais","",6054.9
2157,241,2011,Telefonia,"",20246.02
2158,242,2011,"Combustíveis e lubrificantes.","",6398.05
2159,242,2011,"Consultorias, pesquisas e trabalhos técnicos.","",32500
2160,242,2011,"Emissão Bilhete Aéreo *","",765.66
2161,242,2011,"Fornecimento de alimentação do parlamentar","",698.96
2162,242,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",734.5
2163,242,2011,"Locação de veículos automotores ou fretamento de embarcações","",2915.59
2164,242,2011,"Manutenção de escritório de apoio à atividade parlamentar","",467.2
2165,242,2011,"Passagens Aéreas e fretamento de aeronaves","",1217.58
2166,242,2011,"Serviços Postais","",369.12
2167,242,2011,Telefonia,"",6214.87
2168,243,2011,"Combustíveis e lubrificantes.","",23865.93
2169,243,2011,"Emissão Bilhete Aéreo *","",1551.88
2170,243,2011,"Fornecimento de alimentação do parlamentar","",2954.42
2171,243,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",323.6
2172,243,2011,"Locação de veículos automotores ou fretamento de embarcações","",30310.92
2173,243,2011,"Manutenção de escritório de apoio à atividade parlamentar","",614.61
2174,243,2011,"Serviços Postais","",261.39
2175,243,2011,Telefonia,"",20074.17
2176,244,2011,"Assinatura de publicações","",904.8
2177,244,2011,"Combustíveis e lubrificantes.","",8223.14
2178,244,2011,"Consultorias, pesquisas e trabalhos técnicos.","",545
2179,244,2011,"Divulgação da atividade parlamentar.","",15860
2180,244,2011,"Fornecimento de alimentação do parlamentar","",2563.63
2181,244,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1280.45
2182,244,2011,"Locação de veículos automotores ou fretamento de embarcações","",18000
2183,244,2011,"Manutenção de escritório de apoio à atividade parlamentar","",28137.82
2184,244,2011,"Serviços Postais","",2308.42
2185,244,2011,Telefonia,"",10494.8
2186,245,2011,"Assinatura de publicações","",1309
2187,245,2011,"Combustíveis e lubrificantes.","",26978.61
2188,245,2011,"Consultorias, pesquisas e trabalhos técnicos.","",2860
2189,245,2011,"Divulgação da atividade parlamentar.","",36150
2190,245,2011,"Emissão Bilhete Aéreo *","",1588.87
2191,245,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",898.3
2192,245,2011,"Locação de veículos automotores ou fretamento de embarcações","",22050.3
2193,245,2011,"Manutenção de escritório de apoio à atividade parlamentar","",1657.3
2194,245,2011,"Passagens Aéreas e fretamento de aeronaves","",39639.11
2195,245,2011,"Serviços Postais","",1659.82
2196,245,2011,Telefonia,"",14395.82
2197,246,2011,"Combustíveis e lubrificantes.","",10516.41
2198,246,2011,"Consultorias, pesquisas e trabalhos técnicos.","",12000
2199,246,2011,"Divulgação da atividade parlamentar.","",6000
2200,246,2011,"Emissão Bilhete Aéreo *","",8976.46
2201,246,2011,"Fornecimento de alimentação do parlamentar","",2761.75
2202,246,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",656
2203,246,2011,"Locação de veículos automotores ou fretamento de embarcações","",21600
2204,246,2011,"Manutenção de escritório de apoio à atividade parlamentar","",12000
2205,246,2011,"Serviços Postais","",252.65
2206,246,2011,Telefonia,"",4705.06
2207,247,2011,"Combustíveis e lubrificantes.","",22633.69
2208,247,2011,"Consultorias, pesquisas e trabalhos técnicos.","",40610
2209,247,2011,"Emissão Bilhete Aéreo *","",2949.96
2210,247,2011,"Fornecimento de alimentação do parlamentar","",6442.56
2211,247,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1082.55
2212,247,2011,"Locação de veículos automotores ou fretamento de embarcações","",19800
2213,247,2011,"Manutenção de escritório de apoio à atividade parlamentar","",17287.74
2214,247,2011,"Serviços Postais","",4317.29
2215,247,2011,Telefonia,"",30657.9
2216,248,2011,"Assinatura de publicações","",394.27
2217,248,2011,"Combustíveis e lubrificantes.","",21338.31
2218,248,2011,"Consultorias, pesquisas e trabalhos técnicos.","",25000
2219,248,2011,"Divulgação da atividade parlamentar.","",5000
2220,248,2011,"Emissão Bilhete Aéreo *","",2856.13
2221,248,2011,"Manutenção de escritório de apoio à atividade parlamentar","",20572.94
2222,248,2011,"Serviços Postais","",2790.01
2223,248,2011,Telefonia,"",22896.78
2224,249,2011,"Assinatura de publicações","",481.5
2225,249,2011,"Combustíveis e lubrificantes.","",6290.5
2226,249,2011,"Divulgação da atividade parlamentar.","",21969
2227,249,2011,"Fornecimento de alimentação do parlamentar","",112
2228,249,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",480
2229,249,2011,"Locação de veículos automotores ou fretamento de embarcações","",13316.5
2230,249,2011,"Manutenção de escritório de apoio à atividade parlamentar","",12481.02
2231,249,2011,"Passagens Aéreas e fretamento de aeronaves","",1094.27
2232,249,2011,"Serviço de segurança prestado por empresa especializada.","",756
2233,249,2011,"Serviços Postais","",1438.05
2234,249,2011,Telefonia,"",6676.34
2235,250,2011,"Combustíveis e lubrificantes.","",14052.41
2236,250,2011,"Consultorias, pesquisas e trabalhos técnicos.","",580
2237,250,2011,"Divulgação da atividade parlamentar.","",290
2238,250,2011,"Emissão Bilhete Aéreo *","",14030.07
2239,250,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",8075.97
2240,250,2011,"Locação de veículos automotores ou fretamento de embarcações","",7768
2241,250,2011,"Manutenção de escritório de apoio à atividade parlamentar","",42542.49
2242,250,2011,"Serviço de segurança prestado por empresa especializada.","",725.52
2243,250,2011,"Serviços Postais","",3064.46
2244,250,2011,Telefonia,"",29446.51
2245,251,2011,"Combustíveis e lubrificantes.","",14769.63
2246,251,2011,"Divulgação da atividade parlamentar.","",11236.23
2247,251,2011,"Emissão Bilhete Aéreo *","",599.47
2248,251,2011,"Fornecimento de alimentação do parlamentar","",2122.34
2249,251,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1595.3
2250,251,2011,"Locação de veículos automotores ou fretamento de embarcações","",8570
2251,251,2011,"Manutenção de escritório de apoio à atividade parlamentar","",7597.07
2252,251,2011,"Serviços Postais","",2486.35
2253,251,2011,Telefonia,"",10403.81
2254,252,2011,"Combustíveis e lubrificantes.","",20576.75
2255,252,2011,"Consultorias, pesquisas e trabalhos técnicos.","",16000
2256,252,2011,"Divulgação da atividade parlamentar.","",15200
2257,252,2011,"Emissão Bilhete Aéreo *","",1597.24
2258,252,2011,"Fornecimento de alimentação do parlamentar","",1505.97
2259,252,2011,"Locação de veículos automotores ou fretamento de embarcações","",236.31
2260,252,2011,"Manutenção de escritório de apoio à atividade parlamentar","",24676.49
2261,252,2011,"Passagens Aéreas e fretamento de aeronaves","",12600
2262,252,2011,"Serviços Postais","",9328.21
2263,252,2011,Telefonia,"",20821.43
2264,253,2011,"Combustíveis e lubrificantes.","",4390.32
2265,253,2011,"Consultorias, pesquisas e trabalhos técnicos.","",608
2266,253,2011,"Divulgação da atividade parlamentar.","",66025
2267,253,2011,"Emissão Bilhete Aéreo *","",4422.16
2268,253,2011,"Fornecimento de alimentação do parlamentar","",726.96
2269,253,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",528
2270,253,2011,"Locação de veículos automotores ou fretamento de embarcações","",528.9
2271,253,2011,"Manutenção de escritório de apoio à atividade parlamentar","",4486.73
2272,253,2011,"Passagens Aéreas e fretamento de aeronaves","",1757.62
2273,253,2011,"Serviços Postais","",630.79
2274,253,2011,Telefonia,"",14142.48
2275,254,2011,"Combustíveis e lubrificantes.","",3983.73
2276,254,2011,"Consultorias, pesquisas e trabalhos técnicos.","",11100
2277,254,2011,"Divulgação da atividade parlamentar.","",24600
2278,254,2011,"Emissão Bilhete Aéreo *","",5015.48
2279,254,2011,"Fornecimento de alimentação do parlamentar","",1607.17
2280,254,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",158.17
2281,254,2011,"Locação de veículos automotores ou fretamento de embarcações","",21250
2282,254,2011,"Manutenção de escritório de apoio à atividade parlamentar","",6058.92
2283,254,2011,"Passagens Aéreas e fretamento de aeronaves","",1089.24
2284,254,2011,"Serviços Postais","",1053.19
2285,254,2011,Telefonia,"",2730.78
2286,255,2011,"Combustíveis e lubrificantes.","",20296.86
2287,255,2011,"Divulgação da atividade parlamentar.","",27950
2288,255,2011,"Emissão Bilhete Aéreo *","",2389.58
2289,255,2011,"Locação de veículos automotores ou fretamento de embarcações","",41496
2290,255,2011,"Manutenção de escritório de apoio à atividade parlamentar","",9104.53
2291,255,2011,"Passagens Aéreas e fretamento de aeronaves","",7000
2292,255,2011,"Serviços Postais","",2371.55
2293,255,2011,Telefonia,"",22115.19
2294,256,2011,"Assinatura de publicações","",29.08
2295,256,2011,"Combustíveis e lubrificantes.","",890
2296,256,2011,"Consultorias, pesquisas e trabalhos técnicos.","",8100
2297,256,2011,"Divulgação da atividade parlamentar.","",22000
2298,256,2011,"Emissão Bilhete Aéreo *","",590.65
2299,256,2011,"Fornecimento de alimentação do parlamentar","",71
2300,256,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",788
2301,256,2011,"Locação de veículos automotores ou fretamento de embarcações","",518.1
2302,256,2011,"Manutenção de escritório de apoio à atividade parlamentar","",6024.22
2303,256,2011,"Serviços Postais","",422.82
2304,256,2011,Telefonia,"",10588.24
2305,257,2011,"Combustíveis e lubrificantes.","",20354.88
2306,257,2011,"Divulgação da atividade parlamentar.","",16020
2307,257,2011,"Emissão Bilhete Aéreo *","",3719.75
2308,257,2011,"Fornecimento de alimentação do parlamentar","",1883.33
2309,257,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1747.5
2310,257,2011,"Locação de veículos automotores ou fretamento de embarcações","",1189.8
2311,257,2011,"Manutenção de escritório de apoio à atividade parlamentar","",8639.8
2312,257,2011,"Passagens Aéreas e fretamento de aeronaves","",60619.53
2313,257,2011,"Serviços Postais","",1725.69
2314,257,2011,Telefonia,"",25075.77
2315,258,2011,"Combustíveis e lubrificantes.","",16769.8
2316,258,2011,"Consultorias, pesquisas e trabalhos técnicos.","",1550
2317,258,2011,"Divulgação da atividade parlamentar.","",28782
2318,258,2011,"Emissão Bilhete Aéreo *","",3934.64
2319,258,2011,"Fornecimento de alimentação do parlamentar","",3858.82
2320,258,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",2417.56
2321,258,2011,"Locação de veículos automotores ou fretamento de embarcações","",3730.8
2322,258,2011,"Manutenção de escritório de apoio à atividade parlamentar","",20961.42
2323,258,2011,"Passagens Aéreas e fretamento de aeronaves","",1919.46
2324,258,2011,"Serviços Postais","",15.1
2325,258,2011,Telefonia,"",2206.2
2326,259,2011,"Combustíveis e lubrificantes.","",7792.01
2327,259,2011,"Emissão Bilhete Aéreo *","",7667.81
2328,259,2011,"Fornecimento de alimentação do parlamentar","",5871.64
2329,259,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",161
2330,259,2011,"Locação de veículos automotores ou fretamento de embarcações","",24559.52
2331,259,2011,"Serviços Postais","",2421.16
2332,259,2011,Telefonia,"",3980.78
2333,260,2011,"Combustíveis e lubrificantes.","",20866.76
2334,260,2011,"Consultorias, pesquisas e trabalhos técnicos.","",25777.99
2335,260,2011,"Divulgação da atividade parlamentar.","",45550
2336,260,2011,"Emissão Bilhete Aéreo *","",7792.18
2337,260,2011,"Fornecimento de alimentação do parlamentar","",69.97
2338,260,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",1542.43
2339,260,2011,"Manutenção de escritório de apoio à atividade parlamentar","",8845.09
2340,260,2011,"Passagens Aéreas e fretamento de aeronaves","",2068.84
2341,260,2011,"Serviços Postais","",379.1
2342,260,2011,Telefonia,"",8868.34
2343,261,2011,"Combustíveis e lubrificantes.","",17567.35
2344,261,2011,"Divulgação da atividade parlamentar.","",24000
2345,261,2011,"Emissão Bilhete Aéreo *","",777.96
2346,261,2011,"Fornecimento de alimentação do parlamentar","",173.49
2347,261,2011,"Manutenção de escritório de apoio à atividade parlamentar","",217.05
2348,261,2011,"Serviço de segurança prestado por empresa especializada.","",18000
2349,261,2011,"Serviços Postais","",2125.2
2350,261,2011,Telefonia,"",4713.55
2351,262,2011,"Combustíveis e lubrificantes.","",22500
2352,262,2011,"Consultorias, pesquisas e trabalhos técnicos.","",3810
2353,262,2011,"Emissão Bilhete Aéreo *","",715.1
2354,262,2011,"Locação de veículos automotores ou fretamento de embarcações","",18870
2355,262,2011,"Manutenção de escritório de apoio à atividade parlamentar","",47965.93
2356,262,2011,"Passagens Aéreas e fretamento de aeronaves","",5250
2357,262,2011,"Serviço de segurança prestado por empresa especializada.","",22500
2358,262,2011,"Serviços Postais","",5530.71
2359,262,2011,Telefonia,"",19987.55
2360,263,2011,"Combustíveis e lubrificantes.","",13039.53
2361,263,2011,"Consultorias, pesquisas e trabalhos técnicos.","",47000
2362,263,2011,"Divulgação da atividade parlamentar.","",10800
2363,263,2011,"Emissão Bilhete Aéreo *","",2950.01
2364,263,2011,"Fornecimento de alimentação do parlamentar","",95.18
2365,263,2011,"Locação de veículos automotores ou fretamento de embarcações","",8400
2366,263,2011,"Passagens Aéreas e fretamento de aeronaves","",29509.34
2367,263,2011,"Serviços Postais","",1353.12
2368,263,2011,Telefonia,"",12392.66
2369,264,2011,"Combustíveis e lubrificantes.","",26664.99
2370,264,2011,"Consultorias, pesquisas e trabalhos técnicos.","",2175
2371,264,2011,"Divulgação da atividade parlamentar.","",11510
2372,264,2011,"Emissão Bilhete Aéreo *","",2531.93
2373,264,2011,"Locação de veículos automotores ou fretamento de embarcações","",21346.13
2374,264,2011,"Manutenção de escritório de apoio à atividade parlamentar","",380.24
2375,264,2011,"Passagens Aéreas e fretamento de aeronaves","",52300
2376,264,2011,"Serviços Postais","",4057.53
2377,264,2011,Telefonia,"",22541.25
2378,265,2011,"Combustíveis e lubrificantes.","",12613.74
2379,265,2011,"Consultorias, pesquisas e trabalhos técnicos.","",8750
2380,265,2011,"Divulgação da atividade parlamentar.","",12430
2381,265,2011,"Emissão Bilhete Aéreo *","",2144.71
2382,265,2011,"Fornecimento de alimentação do parlamentar","",215.45
2383,265,2011,"Locação de veículos automotores ou fretamento de embarcações","",38078.5
2384,265,2011,"Manutenção de escritório de apoio à atividade parlamentar","",26664.04
2385,265,2011,"Passagens Aéreas e fretamento de aeronaves","",100
2386,265,2011,"Serviços Postais","",2211.06
2387,265,2011,Telefonia,"",16437.79
2388,266,2011,"Assinatura de publicações","",436
2389,266,2011,"Combustíveis e lubrificantes.","",22500
2390,266,2011,"Consultorias, pesquisas e trabalhos técnicos.","",27350
2391,266,2011,"Divulgação da atividade parlamentar.","",52000
2392,266,2011,"Emissão Bilhete Aéreo *","",434.87
2393,266,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",105
2394,266,2011,"Locação de veículos automotores ou fretamento de embarcações","",17980
2395,266,2011,"Manutenção de escritório de apoio à atividade parlamentar","",11068
2396,266,2011,"Passagens Aéreas e fretamento de aeronaves","",766.14
2397,266,2011,"Serviços Postais","",1909.6
2398,266,2011,Telefonia,"",5572.97
2399,267,2011,"Combustíveis e lubrificantes.","",14107.33
2400,267,2011,"Divulgação da atividade parlamentar.","",8000
2401,267,2011,"Fornecimento de alimentação do parlamentar","",4944.69
2402,267,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",396
2403,267,2011,"Locação de veículos automotores ou fretamento de embarcações","",6493.18
2404,267,2011,"Manutenção de escritório de apoio à atividade parlamentar","",40855.08
2405,267,2011,"Passagens Aéreas e fretamento de aeronaves","",498.62
2406,267,2011,"Serviço de segurança prestado por empresa especializada.","",8347.2
2407,267,2011,"Serviços Postais","",2477.13
2408,267,2011,Telefonia,"",8644.74
2409,269,2011,"Combustíveis e lubrificantes.","",17609.88
2410,269,2011,"Divulgação da atividade parlamentar.","",11000
2411,269,2011,"Emissão Bilhete Aéreo *","",4431.58
2412,269,2011,"Fornecimento de alimentação do parlamentar","",5472.33
2413,269,2011,"Locação de veículos automotores ou fretamento de embarcações","",18071.9
2414,269,2011,"Manutenção de escritório de apoio à atividade parlamentar","",34607.73
2415,269,2011,"Passagens Aéreas e fretamento de aeronaves","",232.99
2416,269,2011,"Serviços Postais","",752.96
2417,269,2011,Telefonia,"",6211.6
2418,268,2011,"Combustíveis e lubrificantes.","",14463.18
2419,268,2011,"Consultorias, pesquisas e trabalhos técnicos.","",22000
2420,268,2011,"Divulgação da atividade parlamentar.","",4950
2421,268,2011,"Emissão Bilhete Aéreo *","",780.65
2422,268,2011,"Fornecimento de alimentação do parlamentar","",1301.66
2423,268,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",6808.49
2424,268,2011,"Locação de veículos automotores ou fretamento de embarcações","",611.98
2425,268,2011,"Manutenção de escritório de apoio à atividade parlamentar","",257.63
2426,268,2011,"Passagens Aéreas e fretamento de aeronaves","",852.01
2427,268,2011,"Serviços Postais","",3204.47
2428,268,2011,Telefonia,"",18835.23
2429,270,2011,"Combustíveis e lubrificantes.","",12130.98
2430,270,2011,"Divulgação da atividade parlamentar.","",52750
2431,270,2011,"Emissão Bilhete Aéreo *","",2295.86
2432,270,2011,"Manutenção de escritório de apoio à atividade parlamentar","",28008.21
2433,270,2011,"Passagens Aéreas e fretamento de aeronaves","",374.82
2434,270,2011,"Serviços Postais","",25111.86
2435,270,2011,Telefonia,"",8588.87
2436,271,2011,"Assinatura de publicações","",627.8
2437,271,2011,"Combustíveis e lubrificantes.","",14710.98
2438,271,2011,"Divulgação da atividade parlamentar.","",21890
2439,271,2011,"Emissão Bilhete Aéreo *","",5053.48
2440,271,2011,"Fornecimento de alimentação do parlamentar","",3153.84
2441,271,2011,"Hospedagem ,exceto do parlamentar no Distrito Federal.","",2099.21
2442,271,2011,"Locação de veículos automotores ou fretamento de embarcações","",4112.99
2443,271,2011,"Manutenção de escritório de apoio à atividade parlamentar","",997.61
2444,271,2011,"Passagens Aéreas e fretamento de aeronaves","",2202.78
2445,271,2011,"Serviços Postais","",5295.71
